age,income,education_level,risk_score,facility_area,facility_quality,target
24.147424858354416,65898.44665477242,high_school,-1.0620462588465547,0,,2038.750170394477
47.443598144517615,47070.26467029937,high_school,-1.2267687345516363,300,low,1438.8516924525766
31.464563717931973,,high_school,-0.050474072781421825,0,,2269.9496166698873
39.07918391540786,43319.33618461198,high_school,-0.8915294546720363,0,,1343.74623751234
46.69703368008653,72530.65490853347,college,,0,,2262.6254949100917
18.0,77792.13753178247,high_school,-0.781191026147006,100,low,2412.2675854693844
47.84191340145633,,high_school,0.5223602138344686,200,medium,2000.035389072274
67.83488954729002,57356.80411557036,high_school,-0.23212569049535728,200,low,1726.4845584179473
39.558740419576885,66004.6486246451,college,-0.17857196789385368,100,medium,2053.6671559161723
48.11769428166611,,high_school,0.5969458973088833,0,,647.8304824143112
57.29906031750479,64533.87327728192,high_school,-0.14203960823294015,0,,2029.6280613134506
43.032557999676044,58299.6900324029,graduate,-0.27825376845717287,100,high,1792.1850172001277
38.028477737622204,,high_school,0.47045035557017084,200,medium,1866.0481042689762
18.0,70597.98769346741,college,,200,low,2204.9551767923767
52.691888632739676,58878.46617652908,college,-0.14707349950860418,100,medium,1869.8178672015017
,42896.89715023263,high_school,0.0806077756205216,100,medium,1372.3897238794862
32.847793783342055,57878.95993761933,college,-0.781790229733328,100,high,1781.13528315028
46.519160523332324,61013.33226121237,college,-0.8606830431645255,100,low,1882.003055150585
37.99583571832582,61724.008673715194,graduate,0.7691475019668077,100,low,1913.6494568299272
38.65888642661369,,high_school,0.4449420625446217,200,medium,1945.1833078721809
52.2754938733045,,high_school,0.4552984384165761,100,high,2355.96615094572
28.939411064113866,,high_school,0.28085434872552223,300,medium,1422.1538834334087
,62635.50684247275,college,0.04620327581495357,100,low,1912.841129420242
28.227766042579155,79348.9454792736,college,0.6964118908227692,0,,2479.6237319275533
37.04758309973683,33980.82754594207,high_school,0.9351087610227838,0,,1149.1480124294533
68.07535432879892,,high_school,0.9112280051906476,100,high,1945.1111028548787
58.52825713970907,51219.322470404346,graduate,-0.10077791594598683,100,low,1618.8758647595796
46.17124790994528,54439.34423290342,high_school,1.386992729908838,100,low,1753.0239749915154
33.7136374139854,46427.88745178367,college,0.22846068173232117,200,low,1517.1212317056188
38.64873231960128,57456.739264493335,college,0.6323761925657985,0,,1818.7463736897405
45.879303775028355,87618.83421640357,high_school,0.28208789083487973,200,high,2710.6559993621377
45.45027878807518,,high_school,0.2470067074841741,200,low,1332.7905943640353
43.90954884448845,,high_school,-0.7357519902503197,100,high,1303.121191393787
44.630009830989785,40470.981447547434,graduate,0.701350838344826,100,low,1318.4372995302558
42.42749868353863,85911.27429942151,high_school,2.845294394907639,0,,2732.368811271295
27.696255172319844,53064.904417180696,high_school,-0.3747950747900833,100,low,1664.0769164314563
38.80187109407001,59615.41409478489,high_school,0.07099471542494816,200,high,1888.1594577385167
,53958.255883406404,high_school,-0.4462052643472624,300,medium,1688.4570039494965
28.57998842938659,45833.65682395363,college,-0.48801990156193453,100,low,1431.1054672864839
42.72533386152866,56472.740300783465,high_school,1.5444494781186728,0,,1821.887010502844
35.162952854749875,96873.6540860484,college,-0.6729710177274647,200,high,2998.247847904263
46.33620515277734,80881.06381461382,college,-0.4740804733663613,200,medium,2472.414083685089
40.33640182719818,47205.932733115915,graduate,-1.5874928237313013,0,,1461.2883319758796
62.72872397969603,69713.61154592529,high_school,-0.7576117245422473,200,high,2133.4524191128708
51.078997850283045,47527.158410004355,graduate,-1.7083998929533477,0,,1457.7631562696529
29.258362010673466,33354.485417306685,college,0.6318046992119288,0,,1072.3463700452337
53.05473613936438,75292.66376496945,high_school,2.7996972218373095,0,,2444.458718620764
35.70417772485524,77401.39269965325,college,,0,,2377.7022902998906
,75690.78376571849,graduate,-1.6667579329902373,300,low,2332.2041926131837
48.76582824128546,52952.02126170641,high_school,0.8999996644297332,100,low,1678.7501815024914
39.099030963238384,57498.36398997021,graduate,-0.7269249589301569,0,,1781.0835624116671
55.71426979587547,71246.48330487184,college,,100,medium,2272.780237174133
35.70587926183926,65872.44056022161,college,-0.2820290477899447,100,high,2069.737097811589
37.57264136890364,54095.437930544336,graduate,-0.6318156890827807,0,,1699.2956645386744
37.1235492774227,,high_school,-0.17795755574568647,0,,1162.7401906318705
,61708.127912130185,graduate,0.7577767609361872,200,high,1959.0999170769935
58.19029866657375,,high_school,-0.22742063075565644,0,,2349.4692168459164
52.545555523323635,42036.175664487644,college,-0.49672470279370545,200,medium,1306.6782632398797
65.51932744814485,69581.39072513966,college,-0.1988316029788718,0,,2166.798408926756
72.21173044679105,64973.12542700539,high_school,-1.271855184500885,200,low,1961.063975428392
,71252.223948485,college,,200,low,2262.8650956137203
45.845029527927466,73079.6324957851,high_school,,0,,2209.5479789278456
30.885596200278805,49583.02137111971,high_school,-0.44412145436551537,0,,1559.134370682813
,35745.60899752581,high_school,0.7593852088307432,300,medium,1192.4900221702728
37.43900987693197,51997.20711475681,high_school,0.3030482829327168,100,low,1650.7654454160115
32.314141510340704,73336.90976290511,high_school,,200,low,2295.701673035868
32.37735272521903,,high_school,-0.06504567271880911,0,,1637.3577279129697
43.268587457756944,49589.35014213537,college,1.1697461809855167,0,,1619.0149630358997
30.399378979363114,32679.744871130424,college,0.924699196769792,100,high,1079.676588104591
55.10552350965159,86289.71331826408,college,0.44614100424767456,300,medium,2671.998127775061
33.98695755098983,72385.70462137964,high_school,0.927545777313543,0,,2282.60976773205
78.7148276411567,71548.43971912147,graduate,0.7504235544035768,200,low,2256.9001882957264
39.58338658842726,74515.88080169211,college,-0.43946351334689027,200,low,2300.5039178787147
45.86421170300463,,high_school,-1.3438989116913336,0,,2132.4356713821626
29.455905786407577,56335.06717230706,high_school,0.42036212584262383,0,,1784.804154496985
65.47310109753167,57543.53843816697,college,0.5460892308314287,0,,1805.1986067530806
58.43400816963499,53586.53453111813,high_school,1.0904719911385654,100,low,1707.6725491505285
,99521.111316225,college,-0.9363212750452935,200,low,3006.9293774378143
28.838369414645214,68338.68046949164,graduate,-0.9064310592771633,100,high,2097.813760663938
47.528002532695446,53042.99337972848,high_school,0.45990026630777037,0,,1670.7094703199577
31.54282744779294,66982.4516124942,high_school,-0.07116698885308664,200,high,2114.2837219623398
62.54826316168033,44836.96623215524,graduate,-1.8857616105711281,100,medium,1366.599485879443
54.71033678223807,82567.6007788384,college,,100,low,2551.2332160943442
46.14526846185284,50083.963562892895,high_school,-1.8524229149889546,100,high,1548.4042801183236
,67516.28148933698,graduate,-0.9452565518733762,0,,2129.1542907817534
33.19900825609163,75989.66444614701,graduate,1.3516813728601071,200,high,2438.748519660323
53.25313357919847,65771.5281630749,college,1.8248790178071153,100,low,2084.203848692158
59.554604300677866,61417.04987729457,college,-1.2156563684719617,100,medium,1866.359530710466
58.31003773790558,60162.03127284023,high_school,-0.3293915374126943,0,,1902.0988946001678
25.895843973102536,59153.383546693396,high_school,0.04262252307870598,100,medium,1867.7550539466122
48.61862768175485,51349.52266608747,college,1.781226927581568,200,low,1664.260632671272
,,high_school,-0.49286894782440155,0,,1668.7202560966202
25.099973213013058,82193.85560476403,college,,300,high,2559.1051421925786
44.905145815521166,58371.95050972265,graduate,1.5487255584628619,200,high,1873.7387177192393
48.28610877970147,48213.0559592584,high_school,-0.374789152718258,0,,1515.3937489787522
41.39082498183918,52255.536047077374,college,0.7222017089664575,200,high,1687.1679215747363
22.77405773518558,,high_school,-1.4771429651124275,100,high,2316.2597455735877
41.091622679115254,70134.09949746718,graduate,-0.17123274409232622,300,low,2188.587100410211
41.07233483693971,68404.93767348386,high_school,-1.6595968383264046,0,,2059.53626457524
43.22313114542695,56137.18201635313,college,-1.0554337809557044,0,,1711.169271550673
38.23834289489916,68600.43705259418,college,0.8392013551522634,100,low,2152.807979235338
39.683854161102396,50346.58312574028,high_school,-0.04990539108671263,0,,1598.6007957166453
44.523524611836265,,college,-0.31910574055297464,200,medium,1744.8982987991312
50.309455259636536,,college,,100,medium,2275.8264404776714
41.34687884571999,73114.16518378597,college,-0.22065607324128275,0,,2267.1629251599793
40.08421285958398,45271.35231073795,college,0.30111316710069364,100,medium,1424.1926033400384
,47167.103206371365,graduate,0.9829162064617618,300,high,1540.0225225121453
21.949008889257822,61630.53229220115,college,-2.6251466840968023,200,high,1881.8147990376676
,85891.98562004264,college,,100,low,2624.8604417902757
44.993242834524494,31266.52253296509,high_school,0.15909624218900573,0,,1016.2189619713563
45.47632231917074,64174.994093557565,college,-0.09886311596228586,0,,2007.0145752325843
56.52881169113357,39359.350026402775,college,0.403376242526725,300,medium,1224.047993845687
21.566213639421022,50485.035097116815,college,0.26754028612655384,200,medium,1622.5305038095478
21.313993561692435,,high_school,-0.30486786299340723,100,high,1778.2418952753399
48.28564614388223,53692.374848446634,graduate,-0.5268531959871771,300,medium,1678.369302079548
44.91459773845781,51993.06090511187,high_school,-0.2455014897355009,0,,1627.5869829177354
,60108.10590564555,college,1.1487423498227427,200,high,1929.0565260068906
39.454475097930654,,high_school,-0.7320079329057144,0,,1650.354172844062
52.97224409087917,38063.13922718771,graduate,-0.06280672314395548,0,,1243.023209964556
56.19166611589344,71698.04418784165,high_school,0.18334221399842102,100,high,2185.233621425584
50.80778752741833,,high_school,,100,high,2271.4670861027757
41.870058499145,72647.61465034004,graduate,,300,high,2310.922765418373
19.707727348627166,36888.98255603877,graduate,0.9588066560109609,0,,1248.0286336223678
54.23083449644554,,high_school,1.2319794032650222,200,medium,2021.265095247161
59.66074399461111,70139.68283710386,college,-0.06375426499064825,200,medium,2178.084077654463
52.73470094380776,44531.96897340623,college,-0.2107189790767625,200,medium,1377.6564043311587
34.44429087158992,60137.598722731935,graduate,-0.3290536720482161,300,high,1911.6902798700937
53.08553272401309,,high_school,-0.25582313424258235,100,medium,1794.344897460493
55.32635649553735,87632.25987852395,college,,100,low,2728.416686619095
63.70579497358903,88867.4405551886,college,,0,,2723.945018446692
34.48668090926451,35034.65410004699,college,0.2352897091698694,0,,1129.9260126709137
42.28254498547034,97408.90508591985,college,-1.125223510379835,300,high,2997.0921876906755
53.96726461372146,46271.61418270014,college,-0.9674900773752345,100,low,1434.2092341507603
45.68892085725789,74710.09941491138,high_school,,0,,2371.577877287508
,74557.46971295596,graduate,,0,,2302.688725824591
49.97539542032044,45064.6465973729,graduate,-0.7747719955783602,100,medium,1376.274510615687
51.943939605782,67399.01690758648,college,1.4310991655892973,200,high,2113.9058997219286
,58386.99383600904,high_school,0.2818085486835521,0,,1839.2754789916792
47.63501912615933,68314.95006948586,high_school,0.5781549168645216,200,low,2162.5803154018845
41.89552917977124,63460.084535709386,college,-0.1380470752815336,200,high,1967.5063293745059
62.73934722859271,77945.0922805537,high_school,-0.31867309057680415,200,high,2428.83377409939
34.19169379544788,61130.99314719094,graduate,-0.16958637249729036,0,,1907.3963478985208
37.952150846834655,57481.888958605334,high_school,-1.3827381702986268,200,low,1759.2382137681864
45.131826162330306,76440.96349585771,college,,0,,2346.4336351052243
55.54744833241071,68705.93947287905,graduate,0.29603307704261733,100,low,2172.1006870228016
27.03152195886556,,high_school,,200,medium,2313.2643757611704
29.27643900281473,,high_school,0.0859990650052155,200,low,1553.6414107136566
20.547257907183386,44321.05827902289,college,-2.334177042210305,0,,1342.4095667780916
45.39234270303925,51484.16785120948,college,-0.09398543278462142,300,low,1644.3048981422269
31.580330193521473,50687.67921479117,college,2.739504133108306,0,,1658.0864249117114
40.385398679785,71792.98902979371,college,,100,medium,2270.9216367428917
52.936538278700496,74639.76075441077,graduate,-0.8108889438085887,300,medium,2322.827329182866
37.30148735060584,,college,0.5911065144305567,100,low,1830.8383977551705
47.77538427292038,,high_school,,200,medium,2508.7707250066082
41.407945106979334,80527.04090647695,high_school,-1.3538075195468575,100,medium,2489.711076776965
53.06537178115724,63650.98374600809,high_school,-0.3483693632340722,200,medium,2011.5142766746646
50.70153680817611,47671.6234268544,high_school,0.09152643923886121,200,high,1506.30438331802
36.69679564590468,83630.6497415331,high_school,,200,medium,2523.7588723640542
42.97617895919457,59084.73973457388,college,-1.1491592905386359,0,,1798.1797216199861
,,high_school,0.010335563182354726,200,low,1947.8612279116605
49.72052244304916,54905.92461590147,graduate,-0.40817317598895414,0,,1692.6367708200316
,46653.14510554203,high_school,0.39481127114609077,300,medium,1492.2689828873265
52.86741673405659,,high_school,-1.2146683273085614,0,,1178.292293590923
31.984672530765142,69493.02485335933,college,0.7141137485533007,0,,2180.161771537621
61.95015683953207,48248.98419155069,graduate,-1.183759097060195,300,high,1496.5780797153313
57.2891860780923,105892.96843495236,high_school,1.64273430193763,0,,3348.7167554335088
48.47862571102081,43708.89626081281,high_school,-1.7157582843783166,100,medium,1333.1228546305936
46.886794121234324,41139.26287527945,high_school,-1.0925542703834126,200,medium,1269.249748537716
42.49161292767096,67652.08073420162,college,0.4173708030318292,0,,2141.1443761408054
53.142287416800336,82939.70218450943,college,,0,,2616.3385922547222
40.55066196645526,60968.84485414832,high_school,0.31504303611617074,100,medium,1947.0280211489348
,,high_school,0.5628579201823911,0,,2153.7751598623
55.463212398233416,,college,0.01753690167305848,0,,1038.2296988352352
38.258321477692924,49837.3268146235,graduate,-1.0263984541151934,0,,1519.5241923145115
37.60568712011167,43895.7640629365,college,-0.4901383482393793,100,low,1350.9712340046228
30.66761423130649,31574.312250781782,college,-1.2119097199812767,0,,958.8242949998199
32.226327046485935,61754.703510358304,high_school,-1.2787099677768716,0,,1905.7534260798848
23.05925626270197,,high_school,0.40174891931974643,200,low,864.0054201261971
53.75794546818636,40167.06050868827,high_school,-1.1231779820879617,200,high,1269.5490503823037
66.70697450499325,51942.09308979873,college,0.3195540067233614,0,,1635.100856940285
62.103947321643666,47530.712460733856,graduate,-1.3018227522210977,0,,1460.9309792125273
25.486986136481804,65946.12753310602,graduate,0.29638302011675466,300,medium,2067.6547220243556
53.6982560586744,64583.7028785372,graduate,-0.4886825689629625,100,low,2018.446656223294
62.065276199082675,73406.98118903185,graduate,,100,medium,2307.2853071900854
,71285.75599069017,graduate,,100,low,2218.8175463911116
46.21736916780059,77112.19184042071,high_school,1.2357828929941415,0,,2451.097555830652
20.905283390343953,59971.22399986419,high_school,-0.7556467164251925,200,medium,1873.1071000234986
48.2008340157197,64552.00351225005,high_school,0.056143340244167284,300,medium,2009.4454000020012
32.23728324678339,67672.70552878788,college,-0.9810871581162783,300,medium,2097.45856919143
47.39562021493818,,high_school,-0.4136052427444181,0,,1927.8181838983737
26.265564933733437,54042.08535124389,graduate,-0.2621042227446291,0,,1717.9269143971449
,55013.361984903444,college,-0.7258582206871392,0,,1686.5310055321142
,47736.62402505052,college,-1.215502858845695,0,,1508.3945311117973
35.601841659417985,66324.25244864744,high_school,-1.4135173236526528,0,,2017.9287335666102
31.356929023074787,58589.77238872267,high_school,-2.339748115707397,200,high,1802.9425902179203
19.127723489400225,50052.393740448526,high_school,-1.0563464635034578,0,,1556.5401795775624
41.803037591097876,50066.32771013111,graduate,0.6274938966718445,300,low,1626.0550717216388
38.020872788620736,41844.01908325817,college,-1.598498532013283,0,,1303.0396501235589
26.387767051823342,74682.620118558,college,-1.368122846253305,0,,2309.1780697462304
50.43622507574606,61179.26504297681,high_school,1.790898571232915,300,high,1947.0743217451356
39.60035541762421,47057.99970640095,high_school,-0.636496049848254,200,low,1494.357640013346
32.09116849625721,72128.21624403028,college,,100,low,2294.361080365953
38.345131132314634,51593.267853084406,college,0.6423171465004947,100,low,1642.7211248365525
,,college,0.6625261297812802,0,,1258.7167958471985
52.23524332506267,,high_school,-1.5223142306080597,0,,2277.2940487182336
,51943.545156508306,graduate,-0.23105967989949022,100,high,1632.7259956235534
52.42926022157823,53866.51364686816,high_school,-1.6182272695183921,100,high,1675.4624171883538
31.069056523359134,60617.70030523766,graduate,2.4463178589103234,200,high,1966.301326140156
45.388441208724366,,high_school,-1.5948752640156,0,,2324.782295293706
46.767867965837645,60300.559362994674,high_school,-1.0478402188698202,200,medium,1886.4156590691143
39.36196189801528,42013.243107821545,graduate,-1.0406008548415047,200,high,1331.9892551581606
50.22550003148901,,high_school,-1.4966604767228804,0,,2117.1394925139007
35.63479854426659,52725.15413607414,college,1.3525939097565454,0,,1695.50626934627
51.11784849331342,,college,2.422447901083496,100,high,2799.205922718859
51.622305258375505,,high_school,-0.4757491193126174,200,medium,1846.1989600169468
18.0,26474.467531520007,college,-1.32042314684441,200,medium,848.4873549132219
59.28366844212141,65360.47458233511,graduate,-2.236925498726021,200,high,1938.5827043415259
18.0,89168.96688390343,graduate,,100,medium,2782.44483609454
37.6074116933265,83638.80432818085,high_school,-0.31636542316144384,0,,2587.3389429737654
,87464.31433134848,college,-0.6512961263601446,100,medium,2674.587364694785
41.192559296970714,44703.59721927805,high_school,0.2213752539762284,0,,1419.3456080571495
,73682.28593965169,high_school,,200,low,2290.72580862147
31.875155259399953,49170.08190394932,high_school,0.32308325793790066,0,,1583.4116354675718
57.32286895584744,63364.34099125387,graduate,-0.3161248719684872,0,,1949.3632493865696
21.941945633416342,40905.713568904015,graduate,-1.101621829574262,100,medium,1303.389697604169
58.547893211544206,50333.16352675926,college,0.6658330978067158,100,high,1642.184980027396
44.33877481149253,49856.29953954577,college,0.012513759421530454,200,low,1603.605441336159
30.6912560346908,73478.32920213924,college,,100,low,2285.5524149384582
38.002619132367705,72010.78682504484,college,,300,high,2254.289800462462
32.793307906780306,64152.295939962314,college,-1.4217620690471156,200,medium,1973.9483769851724
55.394702410302344,39743.678729169216,college,-1.4342222074576032,300,medium,1220.1807060059102
53.78913371715406,55325.4084907542,high_school,-0.7555407187405284,200,low,1682.2133519361844
24.37006639348744,,high_school,-1.056265408290668,200,medium,1528.0809062597793
40.15689457776799,73045.13635041736,graduate,,200,medium,2303.732858600594
34.64177205186868,77672.77279225776,college,,100,medium,2461.6880961935117
60.522119621512445,75845.78379046325,graduate,1.0991839937853107,0,,2383.0233996643515
28.798810582482947,48671.70870874469,high_school,0.3964868174109183,100,medium,1581.0065281999587
64.25074925622016,18907.00316565781,college,0.20864958187336902,0,,616.0024397352258
,33495.571528049186,high_school,1.1997297803441704,0,,1097.9986217309722
31.056787123438948,81324.40467123313,high_school,0.4697273397350485,300,low,2552.7288059635157
36.87270979188867,53981.17591020264,high_school,0.0681009634377188,0,,1724.7165669254139
35.380573910778594,48739.130726023315,high_school,1.4804530339306854,100,high,1569.7493713217427
29.704579175813926,84639.9044015435,graduate,,200,medium,2638.28181708266
46.13792231676451,78977.39918232491,high_school,-0.30434060491792164,0,,2409.491212693246
,60366.7308287968,college,-0.8378232587776496,300,high,1867.1103238786159
18.835605495141735,55598.953634040394,college,0.7030254590454112,0,,1796.3800257574858
,58018.481807803124,college,1.2370505418424689,300,medium,1848.7448593317338
23.36572564298541,63407.44197581199,college,-0.05058740143343007,200,high,1984.042080290988
35.97406958318975,,high_school,,0,,2618.675802549703
,66337.0113635584,graduate,-1.970015031971576,0,,2010.9973390067262
,70890.43549558712,graduate,,0,,2252.9389783798183
69.01155721908185,77539.05163605257,college,,100,low,2391.9214209432457
45.67693880603485,42454.85998463372,college,-0.726994372407347,0,,1308.9513436307618
47.94445210794399,71322.92838711065,high_school,,300,medium,2280.9360177004437
23.683220443892466,55581.46868007583,graduate,-0.06619263268876116,0,,1731.6681187763345
37.15244239635694,,high_school,-0.4077307716044333,200,low,716.6658237131396
47.58363155929814,28077.45687021282,high_school,0.02596211343350502,0,,946.5175485106697
32.705653045043924,44728.235827219716,high_school,-2.0028137385258296,300,low,1362.5601876505623
55.896754122215825,67968.34842888873,college,-0.7598679253449151,0,,2126.1206415672305
30.56764096918764,61706.993480104444,college,0.9832399694454041,100,high,1963.5162262319802
41.563606369617894,62765.50060763496,college,-0.6289453549327747,100,low,1942.5952804724266
37.967380320293294,89264.15224030038,college,,0,,2746.892505335699
46.971847912582994,40963.65577710282,high_school,1.3095256365144003,200,low,1291.2577668078368
37.31411913773489,,graduate,1.340254400951829,0,,1923.304349550083
41.749276475148754,64566.532842207234,college,0.5169904721611418,100,high,2030.6513314322578
42.166438898664175,48955.90325192497,college,-0.4551173340386673,100,low,1563.66113595756
36.18734691130439,,high_school,-0.23947106511632352,200,low,1906.7628177614538
50.82112642196535,36000.759988734826,graduate,-0.804149961574959,0,,1117.8139038928773
47.8606604980491,81148.59325912542,high_school,,0,,2505.5270463264305
